Timestamp_MS,Channel,Frame_Size_Bytes,RSSI_dBm,MAC_Address
3785714,1,356,-62,3C:46:A1:6E:23:03
3785724,1,364,-62,3C:46:A1:6E:23:04
3785724,1,340,-72,3C:46:A1:6D:9B:B2
3785724,1,356,-73,3C:46:A1:6D:9B:B3
3785734,1,356,-79,3C:46:A1:70:A0:B3
3785734,1,364,-78,3C:46:A1:70:A0:B4
3785764,1,119,-76,08:65:F0:DA:4D:63
3785784,1,356,-79,3C:46:A1:6D:8B:33
3785784,1,340,-72,3C:46:A1:6D:8B:F2
3785784,1,356,-71,3C:46:A1:6D:8B:F3
3785784,1,364,-73,3C:46:A1:6D:8B:F4
3785794,1,340,-62,3C:46:A1:6E:23:02
3785794,1,356,-62,3C:46:A1:6E:23:03
3785794,1,364,-62,3C:46:A1:6E:23:04
3785804,1,340,-72,3C:46:A1:6D:9B:B2
3785804,1,356,-72,3C:46:A1:6D:9B:B3
3785804,1,356,-78,3C:46:A1:70:A0:B3
3785804,1,364,-78,3C:46:A1:70:A0:B4
3785834,1,356,-78,3C:46:A1:6D:96:A3
3785884,1,356,-79,3C:46:A1:6D:8B:33
3785894,1,340,-71,3C:46:A1:6D:8B:F2
3785894,1,356,-73,3C:46:A1:6D:8B:F3
3785894,1,364,-72,3C:46:A1:6D:8B:F4
3785894,1,340,-62,3C:46:A1:6E:23:02
3785894,1,356,-62,3C:46:A1:6E:23:03
3785894,1,364,-62,3C:46:A1:6E:23:04
3785904,1,340,-72,3C:46:A1:6D:9B:B2
3785904,1,356,-73,3C:46:A1:6D:9B:B3
3785904,1,364,-73,3C:46:A1:6D:9B:B4
3785914,1,356,-78,3C:46:A1:70:A0:B3
3785964,1,119,-77,08:65:F0:DA:4D:63
3785984,1,356,-78,3C:46:A1:6D:8B:33
3785994,1,340,-71,3C:46:A1:6D:8B:F2
3785994,1,356,-71,3C:46:A1:6D:8B:F3
3785994,1,364,-72,3C:46:A1:6D:8B:F4
3785994,1,340,-62,3C:46:A1:6E:23:02
3785994,1,356,-63,3C:46:A1:6E:23:03
3785994,1,364,-62,3C:46:A1:6E:23:04
3786014,1,340,-72,3C:46:A1:6D:9B:B2
3786014,1,356,-72,3C:46:A1:6D:9B:B3
3786014,1,364,-72,3C:46:A1:6D:9B:B4
3786014,1,356,-79,3C:46:A1:70:A0:B3
3786034,1,356,-80,3C:46:A1:6D:96:A3
3786064,1,119,-75,08:65:F0:DA:4D:63
3786094,1,356,-79,3C:46:A1:6D:8B:33
3786094,1,340,-71,3C:46:A1:6D:8B:F2
3786094,1,356,-71,3C:46:A1:6D:8B:F3
3786094,1,364,-71,3C:46:A1:6D:8B:F4
3786104,1,340,-62,3C:46:A1:6E:23:02
3786104,1,356,-62,3C:46:A1:6E:23:03
3786104,1,364,-62,3C:46:A1:6E:23:04
3786114,1,340,-72,3C:46:A1:6D:9B:B2
3786114,1,356,-72,3C:46:A1:6D:9B:B3
3786114,1,364,-73,3C:46:A1:6D:9B:B4
3786114,1,356,-77,3C:46:A1:70:A0:B3
3786144,1,356,-78,3C:46:A1:6D:96:A3
3786184,1,119,-76,08:65:F0:DA:4D:63
3786194,1,356,-79,3C:46:A1:6D:8B:33
3786194,1,340,-71,3C:46:A1:6D:8B:F2
3786194,1,356,-71,3C:46:A1:6D:8B:F3
3786194,1,364,-71,3C:46:A1:6D:8B:F4
3786204,1,340,-62,3C:46:A1:6E:23:02
3786204,1,356,-62,3C:46:A1:6E:23:03
3786204,1,364,-62,3C:46:A1:6E:23:04
3786214,1,356,-79,3C:46:A1:70:A0:B3
3786274,1,119,-75,08:65:F0:DA:4D:63
3786294,1,356,-77,3C:46:A1:6D:8B:33
3786304,1,340,-71,3C:46:A1:6D:8B:F2
3786304,1,356,-71,3C:46:A1:6D:8B:F3
3786304,1,364,-71,3C:46:A1:6D:8B:F4
3786304,1,340,-62,3C:46:A1:6E:23:02
3786304,1,356,-62,3C:46:A1:6E:23:03
3786304,1,364,-62,3C:46:A1:6E:23:04
3786314,1,340,-71,3C:46:A1:6D:9B:B2
3786314,1,356,-72,3C:46:A1:6D:9B:B3
3786314,1,364,-72,3C:46:A1:6D:9B:B4
3786314,1,356,-78,3C:46:A1:70:A0:B3
3786344,1,356,-79,3C:46:A1:6D:96:A3
3786354,1,374,-71,3C:46:A1:6D:8B:F4
3786394,1,356,-81,3C:46:A1:6D:8B:33
3786404,1,340,-72,3C:46:A1:6D:8B:F2
3786404,1,356,-72,3C:46:A1:6D:8B:F3
3786404,1,364,-72,3C:46:A1:6D:8B:F4
3786404,1,340,-62,3C:46:A1:6E:23:02
3786404,1,356,-62,3C:46:A1:6E:23:03
3786404,1,364,-63,3C:46:A1:6E:23:04
3786424,1,340,-72,3C:46:A1:6D:9B:B2
3786424,1,356,-72,3C:46:A1:6D:9B:B3
3786424,1,364,-72,3C:46:A1:6D:9B:B4
3786424,1,356,-80,3C:46:A1:70:A0:B3
3786474,1,119,-77,08:65:F0:DA:4D:63
3786494,1,356,-78,3C:46:A1:6D:8B:33
3786504,1,340,-72,3C:46:A1:6D:8B:F2
3786504,1,356,-71,3C:46:A1:6D:8B:F3
3786504,1,364,-72,3C:46:A1:6D:8B:F4
3786514,1,340,-62,3C:46:A1:6E:23:02
3786514,1,356,-62,3C:46:A1:6E:23:03
3786514,1,364,-62,3C:46:A1:6E:23:04
3786524,1,340,-71,3C:46:A1:6D:9B:B2
3786524,1,356,-72,3C:46:A1:6D:9B:B3
3786524,1,356,-78,3C:46:A1:70:A0:B3
3786524,1,364,-77,3C:46:A1:70:A0:B4
3786554,1,356,-79,3C:46:A1:6D:96:A3
3786584,1,119,-78,08:65:F0:DA:4D:63
3786604,1,340,-72,3C:46:A1:6D:8B:F2
3786604,1,356,-72,3C:46:A1:6D:8B:F3
3786604,1,364,-71,3C:46:A1:6D:8B:F4
3786614,1,340,-63,3C:46:A1:6E:23:02
3786614,1,356,-62,3C:46:A1:6E:23:03
3786614,1,364,-62,3C:46:A1:6E:23:04
3786624,1,340,-72,3C:46:A1:6D:9B:B2
3786624,1,356,-72,3C:46:A1:6D:9B:B3
3786624,1,356,-77,3C:46:A1:70:A0:B3
3786654,1,356,-80,3C:46:A1:6D:96:A3
3786704,1,356,-80,3C:46:A1:6D:8B:33
3786704,1,340,-71,3C:46:A1:6D:8B:F2
3786704,1,356,-72,3C:46:A1:6D:8B:F3
3786704,1,364,-71,3C:46:A1:6D:8B:F4
3786714,1,340,-62,3C:46:A1:6E:23:02
3786714,1,356,-62,3C:46:A1:6E:23:03
3786714,1,364,-62,3C:46:A1:6E:23:04
3786724,1,340,-72,3C:46:A1:6D:9B:B2
3786724,1,356,-72,3C:46:A1:6D:9B:B3
3786724,1,364,-72,3C:46:A1:6D:9B:B4
3786724,1,356,-78,3C:46:A1:70:A0:B3
3786764,1,356,-79,3C:46:A1:6D:96:A3
3786784,1,119,-77,08:65:F0:DA:4D:63
3786804,1,356,-77,3C:46:A1:6D:8B:33
3786814,1,340,-72,3C:46:A1:6D:8B:F2
3786814,1,356,-72,3C:46:A1:6D:8B:F3
3786814,1,364,-71,3C:46:A1:6D:8B:F4
3786814,1,340,-63,3C:46:A1:6E:23:02
3786814,1,356,-63,3C:46:A1:6E:23:03
3786814,1,364,-63,3C:46:A1:6E:23:04
3786824,1,340,-73,3C:46:A1:6D:9B:B2
3786834,1,356,-71,3C:46:A1:6D:9B:B3
3786834,1,356,-80,3C:46:A1:70:A0:B3
3786834,1,364,-78,3C:46:A1:70:A0:B4
3786854,1,356,-79,3C:46:A1:6D:96:A3
3786884,1,119,-78,08:65:F0:DA:4D:63
3786904,1,356,-79,3C:46:A1:6D:8B:33
3786914,1,340,-71,3C:46:A1:6D:8B:F2
3786914,1,356,-72,3C:46:A1:6D:8B:F3
3786914,1,364,-71,3C:46:A1:6D:8B:F4
3786924,1,340,-62,3C:46:A1:6E:23:02
3786924,1,356,-63,3C:46:A1:6E:23:03
3786924,1,364,-63,3C:46:A1:6E:23:04
3786934,1,340,-72,3C:46:A1:6D:9B:B2
3786934,1,356,-73,3C:46:A1:6D:9B:B3
3786934,1,364,-73,3C:46:A1:6D:9B:B4
3786934,1,356,-79,3C:46:A1:70:A0:B3
3786964,1,356,-80,3C:46:A1:6D:96:A3
3787014,1,356,-80,3C:46:A1:6D:8B:33
3787014,1,340,-71,3C:46:A1:6D:8B:F2
3787014,1,356,-72,3C:46:A1:6D:8B:F3
3787014,1,364,-71,3C:46:A1:6D:8B:F4
3787024,1,340,-62,3C:46:A1:6E:23:02
3787024,1,356,-62,3C:46:A1:6E:23:03
3787024,1,364,-62,3C:46:A1:6E:23:04
3787034,1,340,-72,3C:46:A1:6D:9B:B2
3787034,1,356,-72,3C:46:A1:6D:9B:B3
3787034,1,364,-72,3C:46:A1:6D:9B:B4
3787034,1,356,-78,3C:46:A1:70:A0:B3
3787064,1,356,-80,3C:46:A1:6D:96:A3
3787094,1,119,-77,08:65:F0:DA:4D:63
3787124,1,340,-62,3C:46:A1:6E:23:02
3787124,1,356,-62,3C:46:A1:6E:23:03
3787124,1,364,-63,3C:46:A1:6E:23:04
3787124,1,340,-72,3C:46:A1:6D:8B:F2
3787124,1,356,-71,3C:46:A1:6D:8B:F3
3787134,1,364,-71,3C:46:A1:6D:8B:F4
3787134,1,340,-72,3C:46:A1:6D:9B:B2
3787134,1,356,-72,3C:46:A1:6D:9B:B3
3787134,1,356,-80,3C:46:A1:70:A0:B3
3787164,1,356,-79,3C:46:A1:6D:96:A3
3787194,1,119,-76,08:65:F0:DA:4D:63
3787214,1,356,-77,3C:46:A1:6D:8B:33
3787224,1,340,-72,3C:46:A1:6D:8B:F2
3787224,1,356,-71,3C:46:A1:6D:8B:F3
3787224,1,364,-71,3C:46:A1:6D:8B:F4
3787224,1,340,-62,3C:46:A1:6E:23:02
3787224,1,356,-62,3C:46:A1:6E:23:03
3787224,1,364,-62,3C:46:A1:6E:23:04
3787234,1,340,-72,3C:46:A1:6D:9B:B2
3787234,1,356,-72,3C:46:A1:6D:9B:B3
3787244,1,356,-78,3C:46:A1:70:A0:B3
3787264,1,356,-80,3C:46:A1:6D:96:A3
3787294,1,119,-78,08:65:F0:DA:4D:63
3787324,1,340,-71,3C:46:A1:6D:8B:F2
3787324,1,356,-72,3C:46:A1:6D:8B:F3
3787324,1,364,-71,3C:46:A1:6D:8B:F4
3787324,1,340,-62,3C:46:A1:6E:23:02
3787334,1,356,-62,3C:46:A1:6E:23:03
3787334,1,364,-62,3C:46:A1:6E:23:04
3787344,1,356,-72,3C:46:A1:6D:9B:B3
3787344,1,364,-72,3C:46:A1:6D:9B:B4
3787344,1,356,-79,3C:46:A1:70:A0:B3
3787374,1,356,-79,3C:46:A1:6D:96:A3
3787394,1,119,-77,08:65:F0:DA:4D:63
3787424,1,356,-79,3C:46:A1:6D:8B:33
3787424,1,340,-71,3C:46:A1:6D:8B:F2
3787424,1,356,-72,3C:46:A1:6D:8B:F3
3787424,1,364,-71,3C:46:A1:6D:8B:F4
3787434,1,340,-62,3C:46:A1:6E:23:02
3787434,1,356,-62,3C:46:A1:6E:23:03
3787434,1,364,-63,3C:46:A1:6E:23:04
3787444,1,340,-72,3C:46:A1:6D:9B:B2
3787444,1,356,-72,3C:46:A1:6D:9B:B3
3787444,1,364,-73,3C:46:A1:6D:9B:B4
3787444,1,356,-78,3C:46:A1:70:A0:B3
3787474,1,356,-80,3C:46:A1:6D:96:A3
3787524,1,356,-79,3C:46:A1:6D:8B:33
3787524,1,340,-71,3C:46:A1:6D:8B:F2
3787524,1,356,-71,3C:46:A1:6D:8B:F3
3787524,1,364,-72,3C:46:A1:6D:8B:F4
3787534,1,340,-62,3C:46:A1:6E:23:02
3787534,1,356,-63,3C:46:A1:6E:23:03
3787534,1,364,-62,3C:46:A1:6E:23:04
3787574,1,356,-81,3C:46:A1:6D:96:A3
3787604,1,119,-77,08:65:F0:DA:4D:63
3787624,1,356,-78,3C:46:A1:6D:8B:33
3787634,1,340,-62,3C:46:A1:6E:23:02
3787634,1,356,-63,3C:46:A1:6E:23:03
3787634,1,364,-62,3C:46:A1:6E:23:04
3787644,1,340,-72,3C:46:A1:6D:9B:B2
3787644,1,356,-74,3C:46:A1:6D:9B:B3
3787644,1,364,-72,3C:46:A1:6D:9B:B4
3787654,1,356,-78,3C:46:A1:70:A0:B3
3787674,1,356,-80,3C:46:A1:6D:96:A3
3787724,1,356,-79,3C:46:A1:6D:8B:33
3787734,1,340,-71,3C:46:A1:6D:8B:F2
3787734,1,356,-71,3C:46:A1:6D:8B:F3
3787734,1,364,-71,3C:46:A1:6D:8B:F4
3787734,1,340,-62,3C:46:A1:6E:23:02
3787744,1,356,-62,3C:46:A1:6E:23:03
3787744,1,364,-63,3C:46:A1:6E:23:04
3787754,1,340,-72,3C:46:A1:6D:9B:B2
3787754,1,356,-72,3C:46:A1:6D:9B:B3
3787754,1,364,-72,3C:46:A1:6D:9B:B4
3787754,1,340,-78,3C:46:A1:70:A0:B2
3787754,1,356,-77,3C:46:A1:70:A0:B3
3787784,1,356,-79,3C:46:A1:6D:96:A3
3787804,1,119,-76,08:65:F0:DA:4D:63
3787834,1,356,-77,3C:46:A1:6D:8B:33
3787834,1,340,-71,3C:46:A1:6D:8B:F2
3787834,1,356,-72,3C:46:A1:6D:8B:F3
3787834,1,364,-73,3C:46:A1:6D:8B:F4
3787844,1,340,-62,3C:46:A1:6E:23:02
3787844,1,356,-63,3C:46:A1:6E:23:03
3787844,1,364,-62,3C:46:A1:6E:23:04
3787854,1,340,-72,3C:46:A1:6D:9B:B2
3787854,1,356,-72,3C:46:A1:6D:9B:B3
3787854,1,364,-72,3C:46:A1:6D:9B:B4
3787854,1,356,-78,3C:46:A1:70:A0:B3
3787854,1,364,-79,3C:46:A1:70:A0:B4
3787914,1,119,-77,08:65:F0:DA:4D:63
3787934,1,356,-79,3C:46:A1:6D:8B:33
3787934,1,340,-71,3C:46:A1:6D:8B:F2
3787934,1,356,-71,3C:46:A1:6D:8B:F3
3787934,1,364,-71,3C:46:A1:6D:8B:F4
3787944,1,340,-62,3C:46:A1:6E:23:02
3787944,1,356,-62,3C:46:A1:6E:23:03
3787944,1,364,-62,3C:46:A1:6E:23:04
3787954,1,340,-72,3C:46:A1:6D:9B:B2
3787954,1,356,-72,3C:46:A1:6D:9B:B3
3787954,1,364,-73,3C:46:A1:6D:9B:B4
3787954,1,356,-79,3C:46:A1:70:A0:B3
3788034,1,356,-79,3C:46:A1:6D:8B:33
3788044,1,340,-75,3C:46:A1:6D:8B:F2
3788044,1,356,-75,3C:46:A1:6D:8B:F3
3788044,1,364,-73,3C:46:A1:6D:8B:F4
3788044,1,340,-62,3C:46:A1:6E:23:02
3788044,1,356,-62,3C:46:A1:6E:23:03
3788044,1,364,-62,3C:46:A1:6E:23:04
3788054,1,340,-72,3C:46:A1:6D:9B:B2
3788054,1,356,-71,3C:46:A1:6D:9B:B3
3788054,1,364,-72,3C:46:A1:6D:9B:B4
3788064,1,356,-77,3C:46:A1:70:A0:B3
3788084,1,366,-62,3C:46:A1:6E:23:03
3788084,1,366,-62,3C:46:A1:6E:23:03
3788084,1,366,-62,3C:46:A1:6E:23:03
3788084,1,366,-63,3C:46:A1:6E:23:03
3788084,1,374,-62,3C:46:A1:6E:23:04
3788084,1,374,-62,3C:46:A1:6E:23:04
3788084,1,374,-62,3C:46:A1:6E:23:04
3788114,1,119,-77,08:65:F0:DA:4D:63
3788134,1,356,-79,3C:46:A1:6D:8B:33
3788144,1,340,-74,3C:46:A1:6D:8B:F2
3788144,1,356,-73,3C:46:A1:6D:8B:F3
3788144,1,364,-74,3C:46:A1:6D:8B:F4
3788144,1,340,-62,3C:46:A1:6E:23:02
3788144,1,356,-62,3C:46:A1:6E:23:03
3788144,1,364,-62,3C:46:A1:6E:23:04
3788164,1,340,-72,3C:46:A1:6D:9B:B2
3788164,1,356,-72,3C:46:A1:6D:9B:B3
3788164,1,364,-72,3C:46:A1:6D:9B:B4
3788164,1,356,-80,3C:46:A1:70:A0:B3
3788194,1,356,-80,3C:46:A1:6D:96:A3
3788214,1,119,-76,08:65:F0:DA:4D:63
3788244,1,340,-71,3C:46:A1:6D:8B:F2
3788244,1,356,-72,3C:46:A1:6D:8B:F3
3788244,1,364,-71,3C:46:A1:6D:8B:F4
3788254,1,340,-62,3C:46:A1:6E:23:02
3788254,1,356,-62,3C:46:A1:6E:23:03
3788254,1,364,-62,3C:46:A1:6E:23:04
3788264,1,340,-72,3C:46:A1:6D:9B:B2
3788264,1,356,-72,3C:46:A1:6D:9B:B3
3788264,1,364,-71,3C:46:A1:6D:9B:B4
3788264,1,356,-78,3C:46:A1:70:A0:B3
3788264,1,364,-78,3C:46:A1:70:A0:B4
3788314,1,366,-72,3C:46:A1:6D:9B:B3
3788314,1,366,-72,3C:46:A1:6D:9B:B3
3788314,1,366,-72,3C:46:A1:6D:9B:B3
3788314,1,366,-72,3C:46:A1:6D:9B:B3
3788314,1,374,-72,3C:46:A1:6D:9B:B4
3788314,1,374,-73,3C:46:A1:6D:9B:B4
3788324,1,374,-73,3C:46:A1:6D:9B:B4
3788324,1,374,-72,3C:46:A1:6D:9B:B4
3788324,1,366,-79,3C:46:A1:6D:8B:33
3788344,1,356,-78,3C:46:A1:6D:8B:33
3788344,1,340,-72,3C:46:A1:6D:8B:F2
3788344,1,356,-72,3C:46:A1:6D:8B:F3
3788344,1,364,-71,3C:46:A1:6D:8B:F4
3788354,1,340,-63,3C:46:A1:6E:23:02
3788354,1,356,-62,3C:46:A1:6E:23:03
3788354,1,364,-62,3C:46:A1:6E:23:04
3788364,1,340,-72,3C:46:A1:6D:9B:B2
3788364,1,356,-72,3C:46:A1:6D:9B:B3
3788364,1,364,-72,3C:46:A1:6D:9B:B4
3788364,1,356,-79,3C:46:A1:70:A0:B3
3788394,1,356,-78,3C:46:A1:6D:96:A3
3788424,1,119,-77,08:65:F0:DA:4D:63
3788444,1,356,-78,3C:46:A1:6D:8B:33
3788444,1,340,-71,3C:46:A1:6D:8B:F2
3788454,1,356,-71,3C:46:A1:6D:8B:F3
3788454,1,364,-72,3C:46:A1:6D:8B:F4
3788454,1,340,-62,3C:46:A1:6E:23:02
3788454,1,356,-62,3C:46:A1:6E:23:03
3788454,1,364,-62,3C:46:A1:6E:23:04
3788464,1,340,-73,3C:46:A1:6D:9B:B2
3788464,1,356,-73,3C:46:A1:6D:9B:B3
3788464,1,364,-72,3C:46:A1:6D:9B:B4
3788464,1,356,-77,3C:46:A1:70:A0:B3
3788494,1,356,-80,3C:46:A1:6D:96:A3
3788544,1,356,-79,3C:46:A1:6D:8B:33
3788554,1,340,-71,3C:46:A1:6D:8B:F2
3788554,1,356,-71,3C:46:A1:6D:8B:F3
3788554,1,364,-71,3C:46:A1:6D:8B:F4
3788554,1,340,-62,3C:46:A1:6E:23:02
3788554,1,356,-62,3C:46:A1:6E:23:03
3788554,1,364,-62,3C:46:A1:6E:23:04
3788574,1,340,-72,3C:46:A1:6D:9B:B2
3788574,1,356,-71,3C:46:A1:6D:9B:B3
3788574,1,356,-78,3C:46:A1:70:A0:B3
3788594,1,356,-80,3C:46:A1:6D:96:A3
3788624,1,119,-78,08:65:F0:DA:4D:63
3788654,1,356,-80,3C:46:A1:6D:8B:33
3788654,1,340,-71,3C:46:A1:6D:8B:F2
3788654,1,356,-71,3C:46:A1:6D:8B:F3
3788654,1,364,-72,3C:46:A1:6D:8B:F4
3788664,1,340,-63,3C:46:A1:6E:23:02
3788664,1,356,-62,3C:46:A1:6E:23:03
3788664,1,364,-62,3C:46:A1:6E:23:04
3788674,1,340,-72,3C:46:A1:6D:9B:B2
3788674,1,356,-72,3C:46:A1:6D:9B:B3
3788674,1,364,-72,3C:46:A1:6D:9B:B4
3788704,1,356,-78,3C:46:A1:6D:96:A3
3788754,1,356,-80,3C:46:A1:6D:8B:33
3788754,1,340,-72,3C:46:A1:6D:8B:F2
3788754,1,356,-72,3C:46:A1:6D:8B:F3
3788754,1,364,-71,3C:46:A1:6D:8B:F4
3788764,1,340,-62,3C:46:A1:6E:23:02
3788764,1,356,-62,3C:46:A1:6E:23:03
3788764,1,364,-62,3C:46:A1:6E:23:04
3788774,1,340,-72,3C:46:A1:6D:9B:B2
3788774,1,356,-72,3C:46:A1:6D:9B:B3
3788774,1,364,-73,3C:46:A1:6D:9B:B4
3788774,1,356,-77,3C:46:A1:70:A0:B3
3788804,1,356,-79,3C:46:A1:6D:96:A3
3788854,1,356,-79,3C:46:A1:6D:8B:33
3788854,1,340,-72,3C:46:A1:6D:8B:F2
3788854,1,356,-71,3C:46:A1:6D:8B:F3
3788864,1,364,-71,3C:46:A1:6D:8B:F4
3788864,1,340,-62,3C:46:A1:6E:23:02
3788864,1,356,-62,3C:46:A1:6E:23:03
3788864,1,364,-62,3C:46:A1:6E:23:04
3788874,1,340,-72,3C:46:A1:6D:9B:B2
3788874,1,356,-72,3C:46:A1:6D:9B:B3
3788874,1,364,-72,3C:46:A1:6D:9B:B4
3788874,1,356,-78,3C:46:A1:70:A0:B3
3788904,1,356,-79,3C:46:A1:6D:96:A3
3788954,1,356,-81,3C:46:A1:6D:8B:33
3788964,1,356,-71,3C:46:A1:6D:8B:F3
3788964,1,364,-72,3C:46:A1:6D:8B:F4
3788964,1,340,-62,3C:46:A1:6E:23:02
3788964,1,356,-62,3C:46:A1:6E:23:03
3788964,1,364,-62,3C:46:A1:6E:23:04
3788984,1,340,-72,3C:46:A1:6D:9B:B2
3788984,1,356,-72,3C:46:A1:6D:9B:B3
3789004,1,356,-79,3C:46:A1:6D:96:A3
3789054,1,356,-79,3C:46:A1:6D:8B:33
3789064,1,340,-72,3C:46:A1:6D:8B:F2
3789064,1,356,-72,3C:46:A1:6D:8B:F3
3789064,1,364,-72,3C:46:A1:6D:8B:F4
3789074,1,340,-62,3C:46:A1:6E:23:02
3789074,1,356,-62,3C:46:A1:6E:23:03
3789084,1,340,-72,3C:46:A1:6D:9B:B2
3789084,1,356,-72,3C:46:A1:6D:9B:B3
3789084,1,364,-72,3C:46:A1:6D:9B:B4
3789084,1,340,-78,3C:46:A1:70:A0:B2
3789084,1,356,-78,3C:46:A1:70:A0:B3
3789114,1,356,-79,3C:46:A1:6D:96:A3
3789144,1,119,-76,08:65:F0:DA:4D:63
3789164,1,356,-79,3C:46:A1:6D:8B:33
3789164,1,340,-71,3C:46:A1:6D:8B:F2
3789164,1,356,-71,3C:46:A1:6D:8B:F3
3789164,1,364,-72,3C:46:A1:6D:8B:F4
3789174,1,340,-62,3C:46:A1:6E:23:02
3789174,1,356,-62,3C:46:A1:6E:23:03
3789174,1,364,-62,3C:46:A1:6E:23:04
3789184,1,340,-72,3C:46:A1:6D:9B:B2
3789184,1,356,-72,3C:46:A1:6D:9B:B3
3789184,1,364,-72,3C:46:A1:6D:9B:B4
3789184,1,356,-79,3C:46:A1:70:A0:B3
3789214,1,356,-78,3C:46:A1:6D:96:A3
3789244,1,119,-77,08:65:F0:DA:4D:63
3789264,1,356,-78,3C:46:A1:6D:8B:33
3789264,1,340,-70,3C:46:A1:6D:8B:F2
3789274,1,356,-71,3C:46:A1:6D:8B:F3
3789274,1,364,-72,3C:46:A1:6D:8B:F4
3789274,1,340,-62,3C:46:A1:6E:23:02
3789274,1,356,-62,3C:46:A1:6E:23:03
3789274,1,364,-62,3C:46:A1:6E:23:04
3789284,1,340,-72,3C:46:A1:6D:9B:B2
3789284,1,356,-72,3C:46:A1:6D:9B:B3
3789284,1,364,-73,3C:46:A1:6D:9B:B4
3789284,1,356,-78,3C:46:A1:70:A0:B3
3789294,1,364,-79,3C:46:A1:70:A0:B4
3789314,1,356,-80,3C:46:A1:6D:96:A3
3789364,1,356,-79,3C:46:A1:6D:8B:33
3789374,1,340,-72,3C:46:A1:6D:8B:F2
3789374,1,356,-72,3C:46:A1:6D:8B:F3
3789374,1,364,-71,3C:46:A1:6D:8B:F4
3789374,1,340,-62,3C:46:A1:6E:23:02
3789374,1,356,-62,3C:46:A1:6E:23:03
3789374,1,364,-62,3C:46:A1:6E:23:04
3789384,1,363,-72,3C:46:A1:6D:9B:B2
3789394,1,113,-76,08:65:F0:DA:4D:63
3789394,1,356,-72,3C:46:A1:6D:9B:B3
3789394,1,113,-76,08:65:F0:DA:4D:63
3789394,1,113,-77,08:65:F0:DA:4D:63
3789394,1,113,-77,08:65:F0:DA:4D:63
3789394,1,113,-78,08:65:F0:DA:4D:63
3789404,1,363,-72,3C:46:A1:6D:9B:B2
3789404,1,363,-73,3C:46:A1:6D:9B:B2
3789404,1,366,-71,3C:46:A1:6D:9B:B3
3789414,1,366,-72,3C:46:A1:6D:9B:B3
3789414,1,374,-71,3C:46:A1:6D:9B:B4
3789414,1,374,-72,3C:46:A1:6D:9B:B4
3789424,1,374,-73,3C:46:A1:6D:9B:B4
3789424,1,113,-77,08:65:F0:DA:4D:63
3789424,1,356,-80,3C:46:A1:6D:96:A3
3789444,1,119,-84,08:65:F0:DA:4D:63
3789474,1,340,-71,3C:46:A1:6D:8B:F2
3789474,1,356,-71,3C:46:A1:6D:8B:F3
3789474,1,364,-71,3C:46:A1:6D:8B:F4
3789484,1,340,-62,3C:46:A1:6E:23:02
3789484,1,356,-62,3C:46:A1:6E:23:03
3789484,1,364,-62,3C:46:A1:6E:23:04
3789494,1,340,-72,3C:46:A1:6D:9B:B2
3789494,1,356,-72,3C:46:A1:6D:9B:B3
3789494,1,364,-72,3C:46:A1:6D:9B:B4
3789494,1,356,-76,3C:46:A1:70:A0:B3
3789524,1,356,-81,3C:46:A1:6D:96:A3
3789544,1,119,-77,08:65:F0:DA:4D:63
3789574,1,356,-79,3C:46:A1:6D:8B:33
3789574,1,340,-73,3C:46:A1:6D:8B:F2
3789574,1,356,-71,3C:46:A1:6D:8B:F3
3789574,1,364,-72,3C:46:A1:6D:8B:F4
3789584,1,340,-62,3C:46:A1:6E:23:02
3789584,1,356,-62,3C:46:A1:6E:23:03
3789584,1,364,-62,3C:46:A1:6E:23:04
3789594,1,340,-72,3C:46:A1:6D:9B:B2
3789594,1,356,-72,3C:46:A1:6D:9B:B3
3789594,1,364,-72,3C:46:A1:6D:9B:B4
3789594,1,356,-77,3C:46:A1:70:A0:B3
3789624,1,356,-80,3C:46:A1:6D:96:A3
3789654,1,119,-77,08:65:F0:DA:4D:63
3789674,1,340,-71,3C:46:A1:6D:8B:F2
3789674,1,356,-71,3C:46:A1:6D:8B:F3
3789674,1,364,-71,3C:46:A1:6D:8B:F4
3789684,1,340,-62,3C:46:A1:6E:23:02
3789684,1,356,-62,3C:46:A1:6E:23:03
3789684,1,364,-62,3C:46:A1:6E:23:04
3789694,1,340,-72,3C:46:A1:6D:9B:B2
3789694,1,356,-73,3C:46:A1:6D:9B:B3
3789694,1,364,-73,3C:46:A1:6D:9B:B4
3789694,1,356,-78,3C:46:A1:70:A0:B3
3789724,1,356,-79,3C:46:A1:6D:96:A3
3789754,1,119,-78,08:65:F0:DA:4D:63
3789774,1,356,-81,3C:46:A1:6D:8B:33
3789784,1,340,-71,3C:46:A1:6D:8B:F2
3789784,1,356,-71,3C:46:A1:6D:8B:F3
3789784,1,364,-72,3C:46:A1:6D:8B:F4
3789784,1,340,-62,3C:46:A1:6E:23:02
3789784,1,356,-62,3C:46:A1:6E:23:03
3789784,1,364,-62,3C:46:A1:6E:23:04
3789794,1,340,-72,3C:46:A1:6D:9B:B2
3789794,1,356,-72,3C:46:A1:6D:9B:B3
3789804,1,356,-78,3C:46:A1:70:A0:B3
3789874,1,356,-79,3C:46:A1:6D:8B:33
3789884,1,340,-72,3C:46:A1:6D:8B:F2
3789884,1,356,-71,3C:46:A1:6D:8B:F3
3789884,1,364,-71,3C:46:A1:6D:8B:F4
